,31.12.24,01.12.24,01.11.24,02.10.24,02.09.24,03.08.24,04.07.24,04.06.24,05.05.24,05.04.24,06.03.24,05.02.24,06.01.24,07.12.23,07.11.23,08.10.23,08.09.23,09.08.23,10.07.23,10.06.23,11.05.23,11.04.23,12.03.23,10.02.23,11.01.23,12.12.22,12.11.22,13.10.22,13.09.22,14.08.22,15.07.22,15.06.22,16.05.22,16.04.22,17.03.22,15.02.22,16.01.22,17.12.21,17.11.21,18.10.21,18.09.21,19.08.21,20.07.21,20.06.21,21.05.21,21.04.21,22.03.21,20.02.21,21.01.21,22.12.20,22.11.20,23.10.20,23.09.20,24.08.20,25.07.20,25.06.20,26.05.20,26.04.20,27.03.20,26.02.20,27.01.20,28.12.19,28.11.19,29.10.19,29.09.19,30.08.19,31.07.19,01.07.19,01.06.19,02.05.19,02.04.19,03.03.19,01.02.19,02.01.19,03.12.18,03.11.18,04.10.18,04.09.18,05.08.18,06.07.18,06.06.18,07.05.18,07.04.18,08.03.18,06.02.18,07.01.18,08.12.17,08.11.17,09.10.17,09.09.17,10.08.17,11.07.17,11.06.17,12.05.17,12.04.17,13.03.17,11.02.17,12.01.17,13.12.16,13.11.16,14.10.16,14.09.16,15.08.16,16.07.16,16.06.16,17.05.16,17.04.16,18.03.16,17.02.16,18.01.16,19.12.15,19.11.15,20.10.15,20.09.15,21.08.15,22.07.15,22.06.15,23.05.15,23.04.15,24.03.15,22.02.15,23.01.15,24.12.14,24.11.14,25.10.14,25.09.14,26.08.14,27.07.14,27.06.14,28.05.14,28.04.14,29.03.14,27.02.14,28.01.14,29.12.13,29.11.13,30.10.13,30.09.13,31.08.13,01.08.13,02.07.13,02.06.13,03.05.13,03.04.13,04.03.13,02.02.13,03.01.13,04.12.12,04.11.12,05.10.12,05.09.12,06.08.12,07.07.12,07.06.12,08.05.12,08.04.12,09.03.12,08.02.12,09.01.12,10.12.11,10.11.11,11.10.11,11.09.11,12.08.11,13.07.11,13.06.11,14.05.11,14.04.11,15.03.11,13.02.11,14.01.11,15.12.10,15.11.10,16.10.10,16.09.10,17.08.10,18.07.10,18.06.10,19.05.10,19.04.10,20.03.10,18.02.10,19.01.10
IQT411411085,132.2373,103.1285,101.8166,133.5733,114.9912,147.1457,83.3947,91.3007,94.814,94.5282,78.5397,86.5731,86.9423,93.9309,110.622,149.6136,134.0214,119.2965,97.5805,90.1113,105.75,105.6667,142.2934,120.791,96.3201,119.7462,123.6373,189.7428,161.5,128.9244,152.8002,217.6591,175.7233,183.0847,203.308,175.67,144.989,155.1717,156.9963,144.4228,84.6171,88.2472,89.699,97.8986,103.6727,103.5666,106.2198,82.8129,78.0796,75.6647,76.0311,75.4599,100.5,83.8351,86.5403,95.0005,98.482,93.8333,105.7169,39.8558,32.7856,30.66,32.6483,38.5105,70.0711,84.6058,84.5202,88.3143,101.7995,86.3444,85.6105,82.4433,90.9107,111.4963,93.5088,87.9618,90.1402,87.2995,85.4205,93.4992,94.99,73.8926,71.079,62.8563,60.0521,50.7948,53.0338,59.3333,64.4384,63.9721,65.1555,69.4083,72.9154,80.8706,89.5657,83.6099,92.7038,96.6849,156.3599,150.8089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT323680521,48.7713,44.7984,46.4581,44.855,44.8731,51.9988,47.0463,40.9122,41.9258,42.6724,45.6516,47.0898,48.8799,50.0236,57.335,59.8564,51.8164,55.3137,57.988,57.9469,62.161,60.919,66.2337,61.1759,54.543,64.7457,68.4053,79.1257,135.6456,124.2242,70.7835,77.2884,120.1116,69.6085,65.2995,65.6292,58.9717,58.5753,60.1548,60.8184,57.2654,60.7854,61.0119,50.7069,53.8422,45.6234,46.5346,47.3258,46.4689,52.1819,50.3105,51.181,57.0572,44.0883,47.7979,53.5685,56.0074,58.1439,64.5366,70.1371,60.4503,55.0203,61.301,65.5734,72.5046,54.8775,55.1701,54.3865,63.0314,57.7466,58.9354,57.2258,60.7361,75.0058,71.0329,60.4277,71.2836,66.1543,63.1813,68.7899,76.3809,64.2799,67.6,51.4456,47.712,38.0143,41.8366,44.5461,47.0554,43.3003,43.8926,46.4176,47.4767,41.1213,38.0218,47.8893,42.0032,42.3125,51.534,43.1781,40.9871,32.9977,33.9384,40.6916,40.8133,36.9073,43.0735,37.7886,42.183,35.7267,37.9487,35.9489,37.2152,34.1119,42.4198,40.4365,39.7832,39.5755,39.7836,43.8652,49.4873,44.4359,36.8457,48.8051,46.1091,52.5346,46.548,47.0367,47.8352,47.3091,48.5901,49.3059,58.1088,51.5128,49.9397,46.8871,55.8412,63.2196,62.2789,64.2206,63.3457,60.0238,57.1856,70.3102,73.5097,68.9894,70.6512,86.3303,89.2163,76.8964,81.7008,85.5523,79.1546,85.059,78.8881,75.7867,74.2384,71.2105,76.4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT323680261,150.108,150.1411,150.1316,150.1335,150.0991,150.1739,150.1237,150.1496,150.1853,150.2007,150.1156,150.1288,150.1343,150.149,150.1436,150.1838,150.1259,150.1315,150.1303,150.16,150.1732,149.9793,150.1531,150.0716,150.1387,150.1177,150.1204,150.1551,150.052,150.0999,150.1183,150.0458,150.1453,150.1166,149.7265,150.114,150.1042,150.109,150.1181,150.1229,150.0737,150.1036,150.0956,154.4815,168.2418,103.0921,185.4873,87.9411,96.0222,100.5485,106.1176,103.711,109.0734,185.4174,137.9241,131.7196,138.1384,155.063,182.7713,185.5699,107.7845,86.9855,185.5563,100.7024,102.4699,98.8568,86.1149,85.7268,108.4398,98.0256,114.8149,99.7466,109.3113,131.5042,115.3844,185.5718,96.1401,111.0494,111.9078,233.7554,259.761,235.6261,114.4533,260.4274,245.0054,260.7193,260.8597,235.4507,235.4314,235.3653,235.3363,235.3583,235.4186,235.2769,235.3826,218.4529,217.6861,220.1018,267.8491,235.4141,235.3967,392.1853,367.0691,342.7871,319.0777,279.0643,261.2598,460.9071,439.0345,417.549,399.7261,399.5953,399.8406,533.4328,464.7539,399.9599,346.0797,310.7271,281.0148,247.7746,220.9168,198.2615,193.1951,190.5987,184.0583,255.0883,252.5758,252.6151,252.6348,256.7162,256.6966,256.6792,261.7571,261.8268,261.8585,261.617,261.627,257.5509,261.1393,261.2191,258.5246,259.5858,259.6561,263.2694,266.868,267.1042,267.3609,267.6444,267.9796,261.5593,266.4817,267.7217,260.9632,269.7153,253.8002,223.1103,237.9622,267.9361,266.926,261.1991,228.3684,207.7208,202.6146,186.5038,184.5557,142.8192,139.5943,126.7756,124.3389,124.3385,123.9683,124.0331,123.9901,121.9781,82.0599,286.7805,286.7805,286.7805,286.7805,286.7462,290.8826,326.6005,308.972
IQT46213698,94.8407,96.0136,82.9098,83.1035,76.9847,77.4404,76.3111,77.1458,79.5764,79.5513,82.2827,82.889,85.6237,85.2841,86.3437,88.2807,85.057,87.1723,93.8515,95.5637,97.9223,97.0033,92.803,92.2356,92.4454,93.6687,92.9666,94.7524,89.0523,74.9106,80.8955,77.9494,79.1117,78.521,82.0382,81.2336,80.803,80.5825,80.876,80.7269,81.7023,87.4725,87.7668,88.6723,89.1862,89.294,86.1818,87.2987,88.0513,89.7595,88.6081,89.5781,88.6212,83.0853,84.7256,87.8631,90.7803,90.1341,90.9162,87.5552,87.3075,87.0626,88.7499,88.6099,87.8498,85.7948,84.6799,87.1733,91.177,89.7797,88.9865,84.8079,85.0154,86.6353,82.2855,79.6254,78.7509,76.1995,76.8631,76.7504,78.5242,94.4454,93.9515,80.9431,78.4186,88.0283,83.3876,86.4084,86.9613,89.3082,84.6989,90.9119,92.7034,97.3193,99.7653,111.1198,131.2665,154.1211,188.2234,198.9075,204.9655,251.6824,309.6786,340.8239,371.6448,377.2871,452.0999,450.8027,510.7441,392.5997,367.479,248.9397,207.9008,184.1283,168.0672,124.1229,113.7681,116.7203,148.631,184.6763,198.4804,187.7894,151.6345,88.0209,86.9684,69.82,66.0287,64.7289,64.9045,67.8513,72.7607,75.9,77.8039,87.5038,86.996,90.8741,99.3745,107.2834,119.5674,120.0832,122.9342,98.1584,105.235,122.6046,135.1221,113.3034,116.6444,133.2201,116.0899,134.2498,163.1477,184.2871,166.2146,170.3871,147.2345,140.1038,143.8132,157.8922,178.6015,181.4309,170.5804,193.7255,176.3658,144.6174,97.4813,87.213,84.3479,86.1236,89.8954,90.3589,94.4772,95.2486,98.4282,108.5181,117.1727,125.1351,139.4967,161.0416,126.8373,98.3681,90.3033,85.9187,70.1402
IQT46210064,49.9166,48.6411,53.0558,54.2425,45.5396,53.3669,44.1569,47.0334,46.7326,49.198,48.3409,49.8385,58.1455,63.8848,73.6111,74.8173,63.3159,62.9589,66.0409,67.5125,71.827,74.8689,73.315,70.2696,75.0596,78.9624,85.5217,106.5374,95.3244,72.0277,114.8242,103.6344,92.5209,79.1105,82.0471,83.742,77.1423,82.3176,67.6561,72.9672,75.5802,88.816,91.7358,83.4373,88.7632,85.1731,79.4102,83.8077,81.9992,91.0144,110.6692,143.4397,136.32,142.1124,169.1533,169.4786,180.6821,252.9426,263.3765,52.9198,38.8687,34.6758,37.6934,37.9726,45.9119,35.8615,35.0431,36.9444,50.6503,44.6871,47.481,47.4073,57.1624,76.7006,60.4481,51.9389,48.6492,46.0143,40.7226,48.595,41.5153,38.6126,41.1497,32.9511,32.2877,22.3332,22.3431,29.2952,35.6743,36.2276,31.6872,35.7548,38.3961,40.7248,46.9027,41.2056,45.9685,52.3655,54.8017,55.6492,58.728,54.4894,53.4974,56.25,62.5053,61.0783,61.3839,60.006,64.9094,54.7619,47.2044,50.3105,50.7427,52.8573,56.0929,49.3993,47.4358,44.9937,40.7544,39.631,40.1522,43.1131,40.7634,40.9007,51.3038,47.3094,39.7357,42.9902,41.5765,46.2555,49.3119,46.6348,45.2535,48.5691,43.2174,51.1834,54.6625,69.731,73.6011,69.3602,75.07,61.331,55.3418,79.2688,82.6174,80.9543,85.7967,89.6673,92.829,96.2865,107.7759,109.2836,115.4074,118.2739,86.0625,86.5441,84.4918,96.3809,127.8428,130.2517,152.5294,167.2339,157.6051,141.3677,108.7887,102.1181,96.2699,104.2323,88.3278,79.584,80.3552,79.4293,87.8759,106.0335,123.6027,133.4314,131.6837,129.2231,135.1807,106.5877,110.3322,114.8739,95.6869
IQT46197532,111.5,111.6549,132.3263,143.2581,141.8259,154.7458,135.1377,140.4913,139.7421,126.5286,120.195,119.7388,124.3758,132.1616,163.1742,177.6093,135.3941,132.8334,142.3217,144.0138,158.3458,161.8878,183.1785,164.8907,197.6422,214.4007,215.3809,275.2735,196.8772,201.5605,325.4683,335.097,269.5646,173.7783,172.3912,161.18,148.5403,186.8557,173.3398,158.5492,155.6486,184.7848,155.2461,160.387,153.1312,152.0186,203.3113,115.6776,131.7555,147.3702,124.9075,183.3046,175.9215,200.4666,269.6572,343.2996,426.349,500.2072,550,96.4524,72.1835,75.8936,70.1689,76.8059,88.1858,88.2203,85.8972,89.1976,135.8738,112.4071,142.5237,132.6732,165.2322,244.4297,177.0995,160.8341,140.4187,116.0957,117.6796,121.0416,94.8348,89.2414,85.9972,87.5949,75.6396,67.3592,80.2776,81.0966,74.8766,109.1634,107.8103,142.566,114.6538,115.0421,149.8173,163.9513,168.0417,181.9154,225.1344,259.2123,253.8455,244.1625,248.3725,270.039,293.3948,321.775,293.4465,288.2712,355.3328,333.9181,273.3258,239.8988,301.8917,240.2017,267.1585,282.7248,304.1919,250.4903,254.2894,245.8543,348.0802,394.1717,409.429,411.9967,469.537,521.2565,461.1404,430.2075,393.9217,451.0153,419.1473,379.2409,448.6964,526.3458,427.0919,500.5141,449.2754,514.6935,570.4324,578.9446,657.2862,592.4356,588.5555,753.4638,871.0933,866.4122,938.3291,1032.4742,1074.2407,880.3917,1063.2496,1063.8656,881.7892,952.8883,899.6719,928.3257,933.376,825.1652,1216.9596,1340.7921,1278.519,1595.644,1516.7104,1207.9834,873.49,885.0165,729.0271,804.724,830.397,666.1441,717.5077,910.0356,954.2678,946.7368,1057.7131,1114.2725,1156.5928,1046.8461,1063.2162,966.0856,1169.7059,1335.3434,912.1123
IQT46199578,39.9945,39.9844,40,40.2156,40.4666,40.9939,40.0999,41,41,41.0395,41,41,40.9995,40.6794,40.0005,39.9776,39,39.004,40.1424,40,40,39.9786,40,40.0006,40.13,40.13,40.1306,38.5114,31.8034,31.7993,31.7669,33.132,33.1214,30.3681,30.1474,29.9904,30.2171,31.9949,31.4839,31.887,31.3439,33.4236,33.7652,34.1185,33.7924,34.2871,33.2621,34.1007,34.1315,34.1323,34.1397,35.2081,35.3556,36.4508,36.1782,36.1464,36.0649,36.8858,36.8333,36.0272,35.0341,34.8002,34.8289,35.121,35.6948,35.8583,33.6106,34.4122,34.3593,32.0999,32.1052,30.8645,30.8707,30.9709,31.0332,31.6334,31.2507,30.815,30.92,31.0509,30.693,30.2446,32.5773,27.4941,27.093,25.2254,28.1714,28.6859,29.1456,27.8325,28.9147,29.9799,30.6974,30.2696,31.9109,29.9534,30.5543,31.1957,31.673,28.3862,27.8898,27.8154,29.0494,27.84,27.6302,27.0564,27.4412,25.5874,27.686,25.8596,24.8964,23.9441,24.8817,24.9604,24.3232,22.9806,23.7906,21.3058,20.1714,16.5845,16.8972,17.8502,16.8902,17.3092,18.4141,19.3567,19.9116,20.3772,19.9646,24.3644,25.3064,22.3815,22.2719,23.7714,24.719,29.1771,29.6291,35.3458,36.4572,35.5327,38.6577,33.8324,34.3804,38.7932,38.7157,38.5657,38.1682,39.9066,37.5242,38.5728,41.7439,44.1611,46.9196,47.7483,42.9281,40.6234,45.0249,51.0876,57.5386,51.6718,49.0072,55.6784,51.2421,47.5348,41.5936,43.096,37.421,41.9149,43.7927,40.7615,39.327,41.2492,42.6192,48.338,47.4679,49.7754,50.6466,47.426,46.6001,40.361,37.4656,39.7585,34.5726
IQT46202612,157.4012,157.4183,157.4304,157.4526,177.4855,177.4968,177.5058,178.2076,178.2208,178.2371,187.3567,187.3782,187.4023,178.2003,178.2195,178.2353,187.3298,187.3509,187.3692,178.2079,178.2256,158.4164,158.342,158.3556,158.3695,158.3849,158.3974,158.4092,178.1096,178.1301,178.1526,178.7804,178.867,178.7984,188.29,188.5295,188.5207,178.9412,178.9414,178.94,218.6753,218.6984,188.4921,158.4864,158.486,158.4948,158.4753,158.4848,158.4896,158.7375,178.9392,178.9468,178.9525,235.6998,235.409,235.3847,178.7417,178.6967,178.6836,235.246,235.2484,235.2371,158.3034,158.2957,178.747,232.06,234.91,234.9888,178.9123,178.7698,178.811,234.8036,234.6751,234.7093,235.657,235.6268,235.6747,234.6024,234.2807,234.2355,178.6759,178.6666,178.6639,233.9135,234.0256,249.046,114.8965,114.9064,115.1335,156.7612,156.4717,233.655,96.9855,96.9855,96.9855,96.9855,96.9855,97.4252,95.7753,127.2088,129.7765,118.0937,132.481,128.2444,138.9982,131.879,140.3968,141.8717,149.8091,126.5214,128.2112,123.3821,119.4707,112.9183,106.3521,102.976,107.9275,109.972,100.6271,98.1575,97.3774,94.3427,89.9369,92.9124,99.8071,93.9061,91.2223,89.9586,90.3352,96.2061,104.3473,103.1778,104.3331,103.8629,99.1357,109.2656,103.6126,106.4249,115.5132,112.1259,116.346,105.5573,114.1315,121.0232,130.1182,135.1529,133.8539,140.1174,134.9565,210.7551,239.3426,241.5772,242.9312,254.6275,237.9653,234.9714,236.0732,241.968,287.5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46220237,472.8008,453.9816,417.6646,504.9825,592.3445,736.6964,415.839,516.3701,444.0638,645.8363,584.4475,528.7809,598.6857,462.6757,640.9229,738.3719,699.5293,705.5855,640.8812,818.9113,878.4657,722.1971,553.3908,623.3642,643.4276,656.4159,938.2284,1019.1155,870.2031,1008.7528,964.5979,718.9951,763.9539,749.7097,809.3248,890.8806,841.037,822.0593,793.5625,815.694,728.9034,768.0577,754.479,747.9058,839.095,856.8244,891.8209,927.921,932.7015,812.4801,850.0121,963.6516,1013.1647,642.8595,664.1038,715.7774,1169.5498,916.4382,834.4637,452.5985,295.4412,383.6036,497.0524,472.4643,470.3784,655.0827,338.3571,486.7436,615.7715,724.2609,435.3762,463.4877,480.6032,555.1933,503.5579,424.1454,465.8681,577.0158,351.1129,309.089,319.2714,231.5219,256.0952,264.8804,335.2168,274.6717,316.7742,316.2148,305.0813,379.3191,297.0406,222.9585,303.2699,227.4885,237.9564,169.5664,224.5583,294.0596,308.9487,313.7117,287.697,320.8142,417.1255,423.4614,288.261,2306.9349,1438.6866,1155.2675,941.7697,689.1504,1869.3505,1007.9322,1009.0848,1319.5692,1026.0428,1469.1697,1526.2259,1596.6336,1493.4787,1340.2633,1323.9371,1358.7745,1399.7732,1177.8502,1187.0468,1181.0614,1238.6341,1319.7805,1151.849,1584.6232,1433.7081,1382.7526,1179.5394,977.6332,1030.2271,989.6056,1058.1342,1108.959,1192.8428,1162.0153,1121.0708,1137.532,1201.8315,1069.0465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46202291,64.7102,61.8881,61.4731,61.0915,60.4837,70.0585,64.4441,56.728,59.3548,60.9327,67.2229,72.4007,72.1953,79.9298,95.0832,102.7638,92.0707,96.1873,103.4345,100.1238,112.0922,101.3527,98.469,94.0186,98.9123,120.5349,127.9015,140.4287,113.2028,108.4044,140.7597,108.44,99.6813,95.9667,82.4608,69.8538,59.2108,61.9765,57.803,59.3338,49.0001,53.1135,53.5463,51.1087,54.1497,52.3821,51.7991,51.5136,51.4442,59.7727,54.1023,55.6739,59.0642,49.5951,49.9057,51.8586,35.6724,69.8255,128.8563,70.2131,67.3342,58.0217,58.8728,57.1772,67.7373,61.2339,59.2156,58.2359,85.0541,64.5359,70.8861,62.4695,72.9603,104.9869,89.2472,83.5141,48.4211,46.213,50.4407,57.5428,57.2149,56.8462,56.8925,40.5058,37.6191,28.5878,38.11,44.2543,47.0985,49.8852,47.8482,45.6658,48.2888,53.3833,65.3868,61.1726,67.3317,75.9302,76.8308,84.3554,104.6169,97.3723,98.5792,84.1615,85.9996,85.1003,91.3613,87.096,134.9419,134.6651,92.0606,93.7572,90.5285,76.6881,81.7695,70.5611,66.0409,69.2576,75.7226,80.9927,76.2662,83.7132,81.8641,65.9966,76.249,77.5078,69.2493,64.4044,65.291,65.6816,68.2838,70.3604,72.2617,87.8418,84.0941,82.7205,95.2983,103.5911,97.0671,89.3716,103.6204,87.9691,79.8825,89.5044,89.4199,89.605,76.9563,86.1653,88.8509,72.0855,83.4943,88.7565,95.9523,102.6739,83.0152,83.4694,83.7581,91.8693,102.7643,103.3474,113.236,130.4388,124.7764,128.7565,94.3726,90.1385,87.2134,96.6067,102.0249,97.6822,105.9073,83.7,109.3184,101.4166,81.4464,76.2738,75.4167,66.1579,90.7522,75.9633,63.2215,55.5827,57.5096
IQT313306593,57.1112,54.2946,68.2858,63.711,62.8961,64.7952,56.3839,57.8599,57.9757,60.9036,94.3245,110.5294,120.3912,128.2374,117.4603,124.7616,100.6081,110.8663,115.7923,110.4623,122.8679,205.2482,207.8148,277.1144,355.6467,369.7023,379.0364,437.7776,416.6462,372.8999,375.5698,384.1469,356.4362,334.2125,323.822,324.0219,298.9265,299.6643,275.2243,297.754,271.9297,288.6644,286.2499,275.5569,278.2926,278.2218,333.1179,305.0406,304.5829,311.4028,326.2337,343.6298,355.6325,331.7161,354.4256,381.0275,381.125,442.8743,419.1159,292.4804,267.8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT46211170,47.0194,52.134,54.7944,61.511,58.0507,57.1806,58.2202,51.1276,51.8075,50.6501,52.6803,53.9105,54.5546,62.2613,64.76,64.77,64.9253,66.6184,69.1407,73.3522,71.98,71.98,71.9767,66.2196,80.16,80.17,80.17,80.17,80.17,80.17,80.17,80.17,79.993,78.7486,80.1267,79.9998,80.0017,80.0071,80.0088,80.0124,80.007,80.0062,80.0591,95.0429,95.0419,95.0313,88.8899,89.7781,89.7606,92.7218,95.0474,95.0337,91.5352,89.7325,89.8011,92.5353,95.0793,95.0824,93.8495,90.5276,90.5054,90.6006,93.1521,93.15,92.3602,89.6649,89.6549,90.5428,95.0949,95.039,94.4319,89.7394,89.7129,90.3159,95.1101,95.0435,94.5165,88.299,89.645,90.2142,95.0994,95.0071,96.0311,100.0269,100.0308,100.0207,100,100,99.9871,96.1307,92.7157,92.3886,89.5749,90.544,93.2738,90.3424,93.0175,93.1952,94.3608,91.6242,89.2156,90.4401,87.8829,82.8923,75.2736,79.5506,79.9597,81.5699,87.6314,81.7015,82.945,83.5512,80.4972,76.0218,79.4333,76.9265,79.3741,76.9182,76.8319,76.0086,76.2676,82.5819,80.8938,75.8814,80.9086,81.2976,88.2794,86.2074,82.028,92.5966,92.7963,87.2503,94.4747,102.6276,85.699,83.5759,88.3932,114.2311,139.0383,140.3466,151.174,136.9293,131.7819,149.7961,153.4334,149.4252,166.3594,175.9208,182.4281,187.9654,186.2471,190.186,172.1499,197.4396,167.0327,184.7211,192.8435,211.1299,246.6168,167.3777,195.2627,209.9886,213.4059,229.2255,151.324,137.6865,140.6428,143.8553,139.9391,144.6006,158.9668,143.1573,147.2743,177.9131,176.5781,174.0589,140.6599,140.243,142.9168,131.3751,146.2728,158.269,126.0182
IQT1674750060,47.5493,50.3802,56.9883,53.734,53.9981,65.3427,51.7997,51.8589,52.2933,53.7069,54.3093,61.5224,65.0803,70.105,79.2281,75.9558,69.0396,68.1524,64.0524,68.3214,74.8011,80.3586,80.8524,75.1258,77.6863,85.4243,87.5513,104.9291,93.4663,83.4922,105.0835,114.2159,91.4037,83.2674,75.8628,70.0847,59.0057,55.9918,52.3196,52.2987,44.0955,52.7042,55.3236,55.7331,59.1708,59.1498,54.8407,43.7757,40.0635,45.2011,43.6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQT1830072393,83.9979,77.3027,79.6313,82.9565,83.8094,94.5154,78.3668,77.2759,82.8051,86.5005,87.6472,89.0753,94.8962,94.2261,95.875,92.6812,81.8693,87.3124,83.3246,87.7579,94.8257,91.909,87.5342,83.9253,83.2482,96.701,105.1163,116.1963,94.5355,94.9583,108.5363,96.167,101.038,74.57,73.3425,74.4642,65.7108,66.0048,60.3239,63.2013,63.897,65.4081,72.525,69.8983,77.0943,79.2753,84.9088,82.7725,86.2386,85.9888,83.8497,88.1171,93.8145,85.8043,88.0366,99.3737,102.983,101.7599,93.5989,79.7296,83.9333,80.9385,85.2479,92.3221,102.177,99.9097,90.9445,86.4544,95.2459,92.2955,92.7645,86.707,91.3165,111.1273,96.0266,87.5955,88.4876,83.1648,80.293,82.1261,82.4554,82.0039,86.3777,73.6471,45.0443,45.0375,45.8697,45.8651,45.8606,45.0338,45.0274,45.0209,45.8691,45.8653,45.8608,45.0517,45.0441,45.0372,45.8697,45.8645,45.8598,45.0327,45.0253,45.018,96.1982,100.2032,101.2129,110.4535,132.6647,132.2531,113.5875,108.1416,109.9469,106.2032,99.5765,98.6993,103.4269,112.3282,106.9064,113.4271,97.85,99.7294,101.786,96.5442,86.1918,83.946,80.1714,80.3679,85.305,81.0839,94.3671,85.7629,89.6639,101.9304,98.433,98.0614,96.7953,96.2933,96.8769,98.0724,93.8639,87.5705,86.4819,98.1203,97.2216,88.0829,88.8204,93.1815,91.9177,89.318,98.3725,97.8599,98.8083,90.4482,76.7818,70.7582,76.9383,83.1506,89.5495,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.4764,49.3364
IQT46197673,278.8501,208.7538,261.0372,234.7191,209.3991,246.9325,233.3933,228.6034,253.3038,246.865,239.318,282.2429,284.656,331.7693,305.0908,407.5,318.2045,277.4398,308.1269,367.132,423.1701,505.1133,546.3158,568.677,578.8596,590.1718,671.7868,896.3497,683.3302,539.1104,749.5814,706.6032,572.0354,540.0606,431.5195,401.7122,300.4314,283.6206,315.5664,364.2541,285.9566,329.802,351.397,305.3815,285.3152,293.0048,326.9782,266.7585,249.1282,297.6938,287.4421,269.8073,317.5366,265.8109,345.2697,430.8923,429.2089,962.8531,853.0689,202.2933,181.427,195.1095,205.9977,243.0298,292.388,272.8951,333.4967,445.4132,535.9971,340.7343,441.1847,426.328,473.8472,661.9292,597.753,612.0961,485.9724,402.9355,415.6763,378.7198,371.688,317.6329,316.6037,270.1016,249.8089,211.6414,225.2742,230.6636,221.4568,235.7998,249.068,298.8008,320.2976,321.3487,384.652,391.035,402.3291,419.6813,419.9982,510.0731,503.2878,511.9977,598.3609,646.3933,847.9549,879.3649,819.929,821.6741,1070.3862,868.9506,728.3267,674.4096,605.842,568.7849,525.3517,405.6794,417.5231,428.332,446.895,429.6369,472.2765,484.0546,431.4791,407.0046,414.3024,457.6492,371.4441,378.7556,353.8708,372.6309,419.0998,387.7051,363.0589,375.6647,335.9813,385.7288,453.1372,499.6443,537.0967,481.6088,486.1829,395.623,414.5803,538.4983,558.1843,522.9033,572.997,603.8468,534.5211,597.3128,695.5708,731.0395,814.3933,1005.2609,965.7297,1012.3951,918.6964,847.9518,1335.6964,1385.2379,1434.2563,1909.9284,1646.6366,1764.5663,826.4171,884.9454,675.6296,607.7739,563.1561,509.1013,501.448,585.882,637.1403,670.3404,760.8868,739.9204,844.2019,719.0767,675.0816,607.6644,728.5565,784.6066,785.1169
